simulation_id,Timepoint,analyte,upper_ci,lower_ci,value,Exp_Type,Treatment
13,1,doc_mgperL,7.967896813780024,6.18611443527983,7.253789727524328,ColEx,ASW
13,2,Ca_ppm,24.893910812970745,22.77605547384601,23.993663404066282,ColEx,ASW
13,2,conductivity_uSpercm,7212.546852675525,7048.645235687377,7158.998529881603,ColEx,ASW
13,2,doc_mgperL,7.967896813780024,6.186114453618143,7.253789727583512,ColEx,ASW
13,3,Ca_ppm,12.021753184315791,10.445287568923513,11.29732984746216,ColEx,ASW
13,3,conductivity_uSpercm,3929.054082806732,3752.839318424512,3871.0475032222294,ColEx,ASW
13,3,doc_mgperL,7.9678973051694095,6.188168625190212,7.253832379930017,ColEx,ASW
13,4,Ca_ppm,5.897289364483508,4.806329773679418,5.3747485267658455,ColEx,ASW
13,4,conductivity_uSpercm,2144.5252421898085,2002.254401207964,2097.2793171749754,ColEx,ASW
13,4,doc_mgperL,7.98079357242924,6.334321524782079,7.377805809498171,ColEx,ASW
13,5,Ca_ppm,2.9575126652157233,2.2694528375568876,2.6248969286210153,ColEx,ASW
13,5,conductivity_uSpercm,1174.4285117888448,1073.0792049632773,1140.3834550462848,ColEx,ASW
13,5,doc_mgperL,10.81069353441931,7.013849149901679,8.728807553626094,ColEx,ASW
13,6,Ca_ppm,1.531143024045647,1.1378647166818687,1.3341091820003925,ColEx,ASW
13,6,conductivity_uSpercm,646.7681580901217,579.7009679779051,624.0459429470915,ColEx,ASW
13,6,doc_mgperL,19.808675678031108,10.232505213803746,15.47148713056892,ColEx,ASW
13,7,Ca_ppm,0.8520736922302061,0.6303610685461843,0.7342408165370788,ColEx,ASW
13,7,conductivity_uSpercm,359.89849781684524,317.160613888431,345.48209060306283,ColEx,ASW
13,7,doc_mgperL,27.651050275354258,18.90694871201921,23.833093428423346,ColEx,ASW
13,8,Ca_ppm,0.5237723461976482,0.4000682317402622,0.45644257291025747,ColEx,ASW
13,8,conductivity_uSpercm,203.93794086071696,177.542454427149,195.18311139198096,ColEx,ASW
13,8,doc_mgperL,32.524819370571244,23.539593901733127,28.468769062721016,ColEx,ASW
13,9,Ca_ppm,0.3694315534776513,0.292088302780704,0.32705124411857545,ColEx,ASW
13,9,conductivity_uSpercm,119.42678243277486,103.27455330698494,113.88921634760393,ColEx,ASW
13,9,doc_mgperL,33.76912562363977,24.31373790457851,30.23769376777844,ColEx,ASW
13,10,Ca_ppm,0.2909717465349958,0.2409528723194981,0.2676756055152272,ColEx,ASW
13,10,conductivity_uSpercm,73.38275867292471,63.40179075581477,70.03598567702406,ColEx,ASW
13,10,doc_mgperL,33.92217243909793,24.238208581324837,29.99712177214489,ColEx,ASW
13,11,Ca_ppm,0.25619192600441426,0.21197641294109232,0.23825035803918282,ColEx,ASW
13,11,conductivity_uSpercm,48.893408950252784,42.51469201447125,46.449657242068774,ColEx,ASW
13,11,doc_mgperL,32.60361306513223,23.66777080480226,28.594304624960795,ColEx,ASW
13,12,Ca_ppm,0.2405844971529698,0.2025027201243793,0.2247564844166426,ColEx,ASW
13,12,conductivity_uSpercm,35.429085730447696,31.128806936918302,33.78350051225405,ColEx,ASW
13,12,doc_mgperL,30.966413421772728,21.131221926632055,27.204668019249752,ColEx,ASW
14,1,Ca_ppm,0.4046216604231399,0.23761116142849764,0.3449617104195396,ColEx,Control
14,1,conductivity_uSpercm,15.40992100455091,11.347523251491907,13.983705599599938,ColEx,Control
14,1,doc_mgperL,9.99451379510602,7.757771177313505,8.941457534374447,ColEx,Control
14,2,Ca_ppm,0.3029056946722234,0.21806896469419393,0.27746762656378,ColEx,Control
14,2,conductivity_uSpercm,12.139867711879873,10.204994325794123,11.518623296593091,ColEx,Control
14,2,doc_mgperL,9.811798225194288,7.716991131111843,8.874951129127314,ColEx,Control
