"variable","Q025","Q10","Q25","Q50","Q75","Q90","Q975"
"cond_threshold",-1100.23249541582,-379.757502903657,3.04254250517552,218.368491183951,710.23779526831,1224.33156203696,1957.67106258392
"Ca_threshold",-0.62056598527726,-0.296451461791197,0.00236735908226627,0.272138107579211,0.577638890340601,0.932992401788565,1.1804044478011
